,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year,popularity,artist
6652,0.693,0.494,1,-8.801,1,0.143,0.291,0.055,0.101,0.418,94.254,284693,2016,49,A Tribe Called Quest
6654,0.597,0.926,8,-6.257,1,0.0494,0.003,2.81E-05,0.422,0.861,90.962,194358,2016,36,The Mowgli's
6655,0.493,0.88,8,-5.574,1,0.0635,0.00278,0,0.308,0.823,157.022,169752,2016,38,The Mowgli's
6658,0.576,0.834,4,-4.521,1,0.0639,0.138,0,0.128,0.752,88.538,179506,2016,37,The Mowgli's
6659,0.563,0.82,8,-5.405,1,0.0522,0.096,0,0.06,0.771,91.055,174798,2016,44,The Mowgli's
6660,0.211,0.72,6,-5.351,1,0.0531,0.0408,0,0.369,0.621,76.994,207247,2016,23,The Mowgli's
6662,0.448,0.177,2,-20.51,0,0.0947,0.829,1.48E-05,0.108,0.257,158.177,210344,2016,54,Oh Wonder
6673,0.356,0.915,0,-7.187,1,0.0862,7.89E-05,0.000857,0.177,0.487,172.978,223915,2016,2,The Last Shadow Puppets
6674,0.282,0.566,11,-6.924,0,0.0291,0.000878,0,0.38,0.477,112.362,236253,2016,1,The Last Shadow Puppets
6676,0.552,0.513,0,-7.474,1,0.027,0.419,0,0.0618,0.328,109.871,193866,2016,0,The Last Shadow Puppets
6678,0.447,0.727,6,-7.041,0,0.0331,0.0856,0,0.23,0.744,80.997,171351,2016,1,The Last Shadow Puppets
6679,0.544,0.74,4,-8.096,0,0.0293,0.00339,3.74E-06,0.0933,0.609,95.994,255194,2016,0,The Last Shadow Puppets
6684,0.391,0.899,1,-4.105,1,0.0491,0.000811,0,0.313,0.539,175.937,209667,2016,57,Sum 41
6685,0.304,0.955,0,-3.701,1,0.118,0.000195,0.00343,0.181,0.198,109.623,194590,2016,50,Sum 41
6686,0.362,0.984,8,-3.439,1,0.123,6.15E-05,0.132,0.341,0.311,177.976,202071,2016,49,Sum 41
6687,0.261,0.831,8,-7.819,1,0.0604,0.000194,0.00971,0.255,0.121,141.31,184039,2016,41,Sum 41
6688,0.609,0.517,6,-7.557,0,0.0451,0.231,3.62E-05,0.0777,0.0761,120.914,285627,2016,62,PNL
6689,0.688,0.569,10,-7.007,0,0.0375,0.392,0.000175,0.12,0.359,109.041,252373,2016,66,PNL
6690,0.709,0.597,8,-8.185,1,0.0654,0.564,1.93E-06,0.154,0.315,119.975,234160,2016,59,PNL
6691,0.784,0.7,7,-7.649,0,0.108,0.491,0,0.108,0.769,82.028,190067,2016,63,PNL
6692,0.762,0.6,5,-7.585,0,0.0909,0.542,0,0.0841,0.39,115.908,352627,2016,64,PNL
6693,0.715,0.682,7,-7.714,1,0.1,0.325,4.20E-06,0.0928,0.136,103.037,230013,2016,61,PNL
6694,0.734,0.425,0,-9.773,1,0.0635,0.131,1.71E-05,0.0726,0.235,114.969,268347,2016,58,PNL
6695,0.624,0.541,2,-8.4,0,0.0427,0.785,9.90E-05,0.289,0.354,140.034,244280,2016,57,PNL
6696,0.756,0.617,5,-8.552,0,0.0511,0.214,4.64E-05,0.153,0.335,115.026,211307,2016,54,PNL
6697,0.612,0.585,1,-7.792,0,0.0598,0.382,0,0.111,0.267,132.962,286093,2016,58,PNL
6709,0.832,0.713,8,-3.848,1,0.0503,0.0189,0,0.106,0.191,126.023,213520,2016,50,Kaaris
6710,0.779,0.664,9,-5.949,1,0.0459,0.0214,1.30E-05,0.0611,0.315,110.067,233280,2016,47,Kaaris
6711,0.819,0.738,1,-5.822,1,0.248,0.152,0,0.0731,0.46,123.052,263773,2016,57,Kalash Criminel
6712,0.571,0.521,4,-6.139,0,0.245,0.791,0,0.11,0.623,103.048,186387,2016,47,Kaaris
6713,0.795,0.834,0,-5.161,0,0.237,0.654,1.23E-06,0.213,0.798,179.982,156400,2016,57,Kaaris
6714,0.78,0.637,6,-7.143,1,0.177,0.699,0,0.24,0.711,119.997,248253,2016,50,Kaaris
6715,0.75,0.72,5,-5.099,0,0.209,0.512,0,0.0772,0.35,139.99,265573,2016,37,Kaaris
6716,0.797,0.691,9,-5.584,0,0.177,0.358,0,0.124,0.334,117.99,220893,2016,37,Kaaris
6717,0.605,0.779,11,-4.588,0,0.285,0.287,0,0.184,0.515,126.076,228733,2016,41,Kaaris
6718,0.854,0.676,0,-6.437,1,0.117,0.216,0,0.0779,0.502,93.997,194200,2016,40,Kaaris
6721,0.714,0.633,0,-8.491,1,0.062,0.11,0.00046,0.0672,0.322,102.001,310353,2016,49,Petit Biscuit
6722,0.363,0.655,6,-6.582,1,0.0769,0.302,0.0679,0.103,0.0581,171.664,273904,2016,52,Petit Biscuit
6723,0.81,0.765,9,-5.995,1,0.106,0.332,0,0.0677,0.0394,121.985,281715,2016,49,Petit Biscuit
6724,0.848,0.511,2,-8.84,1,0.292,0.28,0.607,0.0868,0.273,124.001,338203,2016,51,Petit Biscuit
6727,0.716,0.713,8,-6.246,1,0.0365,0.078,0.0331,0.0563,0.415,119.988,196091,2016,60,Feder
6730,0.955,0.654,4,-5.528,0,0.0809,0.727,3.19E-06,0.0887,0.749,110.943,194490,2016,59,Jul
6731,0.915,0.757,0,-8.004,0,0.143,0.183,0.00026,0.093,0.357,125.026,179781,2016,57,Jul
6732,0.899,0.623,11,-5.446,0,0.0414,0.0937,0,0.0717,0.979,127.04,251097,2016,47,Jul
6733,0.853,0.939,8,-4.851,0,0.0614,0.0906,0,0.106,0.921,145.99,175747,2016,0,Jul
6734,0.893,0.639,10,-5.067,1,0.0382,0.526,0.00177,0.121,0.675,130.062,191782,2016,55,Jul
6735,0.959,0.956,10,-6.468,0,0.136,0.298,3.02E-05,0.0791,0.662,130.002,190031,2016,51,Jul
6736,0.883,0.659,6,-6.994,1,0.0665,0.656,0.00127,0.0674,0.788,106.017,196415,2016,48,Jul
6737,0.814,0.79,10,-5.867,0,0.304,0.344,0,0.115,0.689,126.917,175261,2016,49,Jul
6738,0.943,0.631,11,-6.49,0,0.0607,0.158,4.70E-06,0.112,0.918,127.933,183288,2016,44,Jul
6739,0.703,0.569,1,-6.883,0,0.0881,0.565,0.00759,0.159,0.394,107.95,172907,2016,0,MÌüme
6740,0.792,0.637,3,-5.671,0,0.0788,0.188,0.00304,0.0906,0.628,115.058,289760,2016,0,MÌüme
6741,0.62,0.713,3,-6.779,0,0.0387,0.502,0.97,0.339,0.106,119.97,274387,2016,0,MÌüme
6742,0.627,0.572,4,-7.606,1,0.0318,0.0653,0.00808,0.133,0.139,95,181895,2016,25,MÌüme
6744,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,211467,2016,86,James Arthur
6745,0.476,0.592,6,-5.181,0,0.0644,0.394,0,0.15,0.325,81.976,191080,2016,60,James Arthur
6746,0.528,0.708,11,-5.051,0,0.162,0.138,0,0.134,0.627,84.744,272573,2016,56,James Arthur
6747,0.486,0.726,7,-4.441,0,0.0539,0.091,0,0.122,0.474,73.102,234147,2016,59,James Arthur
6748,0.35,0.34,8,-9.124,1,0.0491,0.848,9.41E-06,0.112,0.182,79.559,177933,2016,53,James Arthur
6756,0.643,0.698,11,-4.094,1,0.276,0.414,0,0.169,0.556,75.073,199413,2016,21,Rag'n'Bone Man
6763,0.657,0.547,5,-6.648,1,0.0597,0.25,1.29E-05,0.28,0.539,119.945,176093,2016,0,Rag'n'Bone Man
6766,0.695,0.665,4,-6.03,0,0.0594,0.0924,0,0.173,0.246,123.963,228747,2016,51,Black M
6767,0.7,0.807,11,-6.051,0,0.124,0.0156,0,0.141,0.713,128.022,233147,2016,45,Black M
6769,0.701,0.864,7,-4.338,1,0.0802,0.252,0,0.0647,0.627,93.015,261147,2016,42,Black M
6770,0.671,0.807,0,-5.998,1,0.0369,0.228,0,0.257,0.643,122.001,205320,2016,35,Black M
6772,0.676,0.611,8,-6.692,1,0.111,0.428,0,0.101,0.385,119.887,210627,2016,27,Black M
6773,0.815,0.62,9,-7.202,0,0.077,0.497,0,0.203,0.739,103.997,255387,2016,33,Black M
6774,0.69,0.778,6,-4.775,0,0.0366,0.0926,0.000281,0.106,0.18,100.043,226120,2016,45,Black M
6776,0.597,0.65,10,-7.213,1,0.158,0.464,0,0.121,0.732,78.52,218987,2016,2,Cashmere Cat
6777,0.945,0.394,10,-8.571,1,0.492,0.303,0,0.131,0.743,120.058,209747,2016,6,AminÌ©
6778,0.911,0.58,11,-6.661,0,0.122,0.16,0,0.0848,0.6,113.123,189040,2016,52,AminÌ©
6779,0.857,0.611,9,-10.7,0,0.105,0.127,0.0038,0.342,0.346,99.995,261561,2016,0,Karma Kid
6780,0.64,0.819,7,-4.108,1,0.455,0.533,0,0.156,0.623,166.012,234526,2016,65,Young M.A
6781,0.766,0.633,0,-3.824,0,0.0262,0.459,0,0.0391,0.817,102.105,212267,2016,0,Maty Noyes
6782,0.674,0.787,0,-3.456,1,0.0348,0.159,0,0.0787,0.639,129.992,236280,2016,30,Maty Noyes
6785,0.572,0.802,7,-4.408,1,0.0807,0.0093,0,0.124,0.255,118.082,237960,2016,57,DJ Snake
6786,0.582,0.929,9,-1.345,0,0.034,0.00067,0.36,0.0795,0.0839,102.985,258347,2016,54,DJ Snake
6787,0.554,0.779,10,-3.905,0,0.0466,0.159,2.70E-06,0.117,0.209,79.979,286880,2016,55,DJ Snake
6788,0.669,0.652,0,-4.245,1,0.0603,0.0314,0,0.158,0.0395,119.972,256320,2016,55,DJ Snake
6793,0.853,0.56,1,-4.961,1,0.0406,0.013,0,0.0944,0.86,134.066,206693,2016,83,Bruno Mars
6794,0.695,0.725,10,-6.458,0,0.0308,0.317,4.51E-06,0.143,0.741,95.015,295160,2016,12,Aaron Camper
6795,0.543,0.866,11,-4.812,0,0.0399,1.50E-05,0.0298,0.32,0.321,137.946,218973,2016,51,Highly Suspect
6796,0.579,0.926,5,-4.163,1,0.0898,0.000668,0.000104,0.0936,0.688,130.011,192947,2016,0,Andrew McMahon in the Wilderness
6797,0.571,0.539,5,-4.446,0,0.116,0.0208,0,0.125,0.727,202.103,186973,2016,71,Bruno Mars
6798,0.607,0.697,9,-8.348,0,0.469,0.0757,0,0.464,0.206,89.214,261307,2016,36,Nas
6799,0.514,0.742,1,-6.754,1,0.109,0.0467,5.10E-05,0.146,0.478,183.979,208520,2016,44,Usher
6800,0.729,0.546,7,-9.305,1,0.0285,0.547,0.00287,0.0651,0.406,119.941,212627,2016,67,John Mayer
6801,0.747,0.378,1,-10.454,1,0.109,0.195,0.0173,0.119,0.565,160.049,326880,2016,1,Childish Gambino
6802,0.772,0.814,0,-5.894,0,0.13,0.406,0,0.0864,0.554,92.981,269187,2016,2,The Weeknd
6803,0.602,0.793,6,-5.198,0,0.0623,7.79E-05,0.139,0.0968,0.583,115.001,345304,2016,56,Justice
6804,0.562,0.716,9,-5.716,0,0.0287,0.0462,2.64E-05,0.307,0.555,103.027,255961,2016,43,Justice
6805,0.584,0.66,7,-5.91,0,0.0278,0.000664,0,0.303,0.508,113.046,334225,2016,47,Justice
6806,0.615,0.668,2,-5.343,1,0.027,0.000975,9.45E-05,0.282,0.158,100.453,398194,2016,47,Justice
6807,0.518,0.702,9,-5.039,1,0.0299,0.000367,0.841,0.396,0.23,117.014,270859,2016,41,Justice
6808,0.185,0.718,10,-5.791,1,0.0468,0.0362,2.23E-06,0.166,0.0488,113.136,303824,2016,38,Justice
6809,0.22,0.537,9,-7.904,1,0.0307,0.0234,0.0157,0.106,0.118,75.111,308107,2016,38,Justice
6810,0.828,0.729,1,-5.766,0,0.0414,0.00457,9.26E-05,0.166,0.88,114.02,230680,2016,48,DNCE
6811,0.713,0.835,4,-4.561,0,0.0684,0.00533,1.17E-05,0.184,0.732,123.022,192013,2016,49,DNCE
6812,0.554,0.786,7,-5.837,1,0.132,0.122,0,0.468,0.823,104.957,231813,2016,72,DNCE
6813,0.721,0.661,5,-4.972,0,0.0429,0.062,0,0.157,0.896,110.006,218973,2016,56,DNCE
6814,0.688,0.524,10,-7.573,1,0.0315,0.757,0,0.157,0.913,91.985,175853,2016,47,DNCE
6815,0.706,0.666,9,-4.454,0,0.0478,0.0239,0,0.0442,0.457,128.909,236173,2016,48,DNCE
6816,0.723,0.643,8,-6.861,1,0.0352,0.32,0,0.332,0.548,102.015,182653,2016,70,DNCE
6817,0.681,0.724,8,-5.416,1,0.0372,0.00102,0,0.233,0.678,125.041,221853,2016,45,DNCE
6818,0.692,0.732,11,-5.956,0,0.0622,0.0861,0,0.0802,0.763,112.995,193400,2016,53,DNCE
6819,0.749,0.679,10,-4.847,1,0.0492,0.000618,6.16E-05,0.157,0.55,111.988,200747,2016,46,DNCE
6820,0.589,0.622,1,-8.295,1,0.0766,0.19,3.10E-05,0.164,0.198,77.497,251813,2016,1,The Weeknd
6821,0.515,0.698,2,-5.572,0,0.0279,5.71E-05,8.64E-05,0.0827,0.194,139.96,258773,2016,65,Highly Suspect
6822,0.444,0.913,0,-4.385,1,0.105,0.000215,0,0.267,0.519,142.134,130107,2016,44,Highly Suspect
6823,0.474,0.351,7,-7.533,1,0.0292,0.0122,7.35E-06,0.112,0.104,139.827,241533,2016,61,Highly Suspect
6824,0.297,0.506,2,-6.609,1,0.033,0.000372,0.000225,0.104,0.11,140.716,351387,2016,57,Highly Suspect
6825,0.488,0.956,10,-3.816,0,0.0519,0.000129,7.96E-06,0.107,0.667,143.925,152053,2016,44,Highly Suspect
6826,0.551,0.617,11,-5.964,0,0.0327,0.0339,0.000986,0.152,0.183,126.086,269440,2016,48,Highly Suspect
6827,0.613,0.754,1,-6.217,1,0.0354,0.000766,4.31E-05,0.282,0.298,128.979,199987,2016,43,Highly Suspect
6828,0.652,0.669,11,-7.009,0,0.0277,0.000221,0.957,0.132,0.45,92.023,209040,2016,43,Highly Suspect
6829,0.536,0.266,0,-9.98,1,0.0372,0.928,3.08E-06,0.0934,0.288,72.112,263747,2016,53,Highly Suspect
6830,0.405,0.539,2,-7.57,1,0.0363,0.0124,0.00334,0.279,0.0384,126.167,416267,2016,54,Highly Suspect
6831,0.568,0.936,6,-2.961,0,0.053,0.00497,0.0138,0.12,0.605,91.009,221987,2016,68,Sia
6832,0.742,0.882,7,-2.862,1,0.117,0.0466,0,0.206,0.463,102.04,221176,2016,39,Sean Paul
6833,0.588,0.471,0,-7.287,1,0.0577,0.592,0.00146,0.0733,0.209,152.881,242081,2016,71,Noah Cyrus
6834,0.583,0.282,0,-17.39,1,0.0604,0.616,1.36E-06,0.096,0.55,141.079,234480,2016,0,Neil Young
6835,0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,225983,2016,79,Bruno Mars
6836,0.853,0.871,8,-3.715,1,0.0851,0.0145,6.84E-05,0.198,0.863,124.021,210053,2016,68,Bruno Mars
6837,0.578,0.574,2,-6.209,1,0.0454,0.196,0,0.083,0.301,174.152,261240,2016,77,Bruno Mars
6838,0.552,0.733,3,-6.898,0,0.0933,0.0209,0,0.0858,0.643,143.56,198187,2016,66,Bruno Mars
6839,0.662,0.705,1,-6.56,0,0.0399,0.0392,2.38E-06,0.105,0.865,159.996,250080,2016,66,Bruno Mars
6840,0.741,0.798,5,-5.342,0,0.0718,0.00781,0,0.0232,0.939,104.953,191000,2016,69,Bruno Mars
6841,0.587,0.63,2,-6.054,1,0.0311,0.0389,0,0.35,0.433,76.97,281827,2016,67,Bruno Mars
6842,0.78,0.847,0,-3.145,1,0.0603,0.0509,0,0.0696,0.657,119.978,173360,2016,39,Pharrell Williams
6843,0.707,0.698,4,-5.009,0,0.189,0.0775,0,0.145,0.202,92.067,167283,2016,55,blackbear
6844,0.593,0.763,1,-4.233,0,0.0325,0.000201,0,0.318,0.307,128.084,200625,2016,40,Morgan Page
6851,0.727,0.585,1,-7.059,1,0.0374,0.054,0.0701,0.0549,0.602,117.716,241480,2016,0,Electric Guest
6852,0.584,0.847,8,-5.516,1,0.033,0.00334,4.80E-06,0.0976,0.885,149.959,229053,2016,0,Santigold
6853,0.752,0.784,0,-4.941,1,0.0754,0.322,0,0.11,0.464,135.039,213535,2016,60,Britney Spears
6854,0.662,0.482,9,-9.786,1,0.0464,0.515,0.00553,0.119,0.294,98.05,280055,2016,56,Vallis Alps
6855,0.607,0.718,4,-4.095,1,0.0978,0.032,0,0.403,0.551,101.821,213307,2016,13,Little Mix
6856,0.548,0.221,0,-8.383,1,0.0401,0.775,0,0.109,0.457,140.649,148840,2016,65,Grace VanderWaal
6858,0.455,0.653,10,-7.027,0,0.0296,0.0321,1.72E-05,0.265,0.329,124.969,228480,2016,0,Jai Wolf
6859,0.463,0.506,11,-5.716,0,0.0299,0.198,0,0.153,0.156,147.122,258613,2016,0,BANNERS
6860,0.72,0.717,9,-4.471,1,0.426,0.0528,0.014,0.0903,0.64,125.076,216506,2016,38,NVDES
6861,0.438,0.917,1,-4.056,1,0.0564,0.173,0.132,0.137,0.686,171.145,161933,2016,40,Nathaniel Rateliff & The Night Sweats
6862,0.771,0.6,8,-8.079,1,0.107,0.079,0.131,0.0572,0.653,147.07,198958,2016,0,Bridgit Mendler
6863,0.56,0.714,8,-7.793,0,0.0429,0.11,1.91E-05,0.088,0.476,138.969,213899,2016,27,Violet Days
6864,0.475,0.37,4,-7.725,0,0.0361,0.819,0.0577,0.0841,0.157,144.828,200560,2016,70,Billie Eilish
6865,0.584,0.93,6,-2.71,0,0.0538,0.00633,3.18E-05,0.147,0.283,128.001,198518,2016,26,Michael Woods
6866,0.883,0.651,2,-6.346,1,0.0698,0.0372,8.82E-06,0.1,0.766,122,214431,2016,42,Eden Prince
6867,0.671,0.742,10,-4.768,0,0.368,0.451,4.38E-06,0.101,0.767,89.835,283787,2016,48,John Legend
6868,0.736,0.616,4,-8.016,1,0.0345,0.144,2.29E-06,0.268,0.889,101.966,185588,2016,10,Bay Ledges
6869,0.581,0.799,2,-5.474,1,0.178,0.0159,0,0.286,0.63,183.759,244041,2016,51,Naughty Boy
6870,0.56,0.825,2,-6.327,1,0.0295,0.000898,0.000417,0.114,0.143,110.009,259773,2016,22,The Chain Gang Of 1974
6871,0.639,0.796,4,-8.735,1,0.0365,0.0625,0.389,0.0529,0.862,140.037,229000,2016,39,pronoun
6873,0.788,0.689,11,-5.617,1,0.319,0.327,0,0.114,0.766,90.527,212347,2016,61,The Avett Brothers
6876,0.488,0.319,5,-8.519,1,0.031,0.686,2.60E-05,0.117,0.195,142.164,314680,2016,60,The Avett Brothers
6878,0.56,0.299,11,-8.86,1,0.0318,0.806,0,0.188,0.276,110.923,316440,2016,62,The Avett Brothers
6881,0.555,0.895,9,-3.715,0,0.0674,0.00361,0.000265,0.0715,0.498,96.985,188187,2016,41,The Avett Brothers
6883,0.78,0.829,11,-4.447,1,0.198,0.0353,3.84E-05,0.334,0.686,96.992,167760,2016,22,Meghan Trainor
6887,0.848,0.544,2,-6.949,1,0.214,0.757,0,0.164,0.578,139.953,183433,2016,21,Yo Gotti
6913,0.678,0.494,9,-9.802,1,0.0669,0.605,2.14E-06,0.187,0.427,134.873,223667,2016,15,Suzanne Vega
6914,0.719,0.78,7,-9.785,0,0.054,0.696,0.000126,0.101,0.6,134.02,172587,2016,11,Suzanne Vega
6917,0.409,0.337,1,-11.612,0,0.0589,0.592,0.000747,0.126,0.468,181.34,189133,2016,21,Suzanne Vega
6933,0.698,0.664,7,-7.828,1,0.0778,0.121,0.00131,0.331,0.623,96.001,253831,2016,63,Glass Animals
6934,0.55,0.518,1,-8.949,0,0.0246,0.0162,0.0286,0.114,0.233,165.033,271673,2016,61,Glass Animals
6935,0.796,0.794,5,-5.661,0,0.0386,0.536,0.29,0.0896,0.853,136.055,196570,2016,60,Glass Animals
6936,0.575,0.446,4,-7.802,0,0.0296,0.247,0.00567,0.137,0.259,68.985,262540,2016,63,Glass Animals
6937,0.46,0.314,6,-10.158,0,0.0267,0.699,4.03E-06,0.122,0.216,90.014,266747,2016,57,Glass Animals
6938,0.515,0.548,6,-7.099,1,0.0341,0.115,0.188,0.103,0.182,80.006,234520,2016,21,Max Future
6939,0.678,0.588,7,-7.015,1,0.276,0.141,6.35E-06,0.137,0.486,186.005,230453,2016,85,The Weeknd
6940,0.572,0.631,1,-8.389,1,0.104,0.188,2.31E-05,0.259,0.219,77.519,249213,2016,75,The Weeknd
6941,0.518,0.676,8,-6.373,0,0.0744,0.0324,3.62E-05,0.189,0.197,173.998,220307,2016,71,The Weeknd
6942,0.705,0.505,8,-6.923,1,0.192,0.142,0,0.164,0.391,160.043,218880,2016,75,The Weeknd
6943,0.737,0.885,9,-5.547,0,0.206,0.0132,0,0.0821,0.752,112.877,232880,2016,70,The Weeknd
6944,0.665,0.771,0,-5.779,1,0.0533,0.0155,9.60E-06,0.46,0.764,109.945,265600,2016,72,The Weeknd
6945,0.624,0.424,1,-8.237,1,0.24,0.284,0,0.173,0.584,76.669,206013,2016,71,The Weeknd
6946,0.638,0.47,5,-12.697,0,0.132,0.344,0.193,0.105,0.442,179.818,111640,2016,67,The Weeknd
6947,0.542,0.721,1,-5.136,0,0.0625,0.147,0,0.348,0.623,149.831,231360,2016,72,The Weeknd
6948,0.772,0.504,6,-8.219,0,0.0761,0.129,0,0.125,0.244,140.035,237573,2016,71,The Weeknd
6949,0.711,0.807,7,-5.053,0,0.0608,0.0519,0,0.214,0.699,116.971,223293,2016,67,The Weeknd
6950,0.544,0.586,7,-7.486,0,0.0794,0.0276,0,0.0961,0.361,149.882,221920,2016,68,The Weeknd
6951,0.599,0.635,1,-8.101,1,0.0679,0.064,0,0.0878,0.194,109.919,198653,2016,67,The Weeknd
6952,0.469,0.417,8,-10.614,0,0.0704,0.418,0.000189,0.102,0.175,120.012,321027,2016,67,The Weeknd
6953,0.586,0.525,1,-7.163,0,0.0615,0.111,0,0.134,0.508,133.629,260253,2016,78,The Weeknd
6954,0.773,0.819,0,-5.946,0,0.118,0.426,0,0.0679,0.585,92.99,269187,2016,81,The Weeknd
6955,0.428,0.701,4,-6.238,0,0.0328,0.00382,0.000506,0.175,0.11,80.015,242211,2016,13,Bad Rabbits
6956,0.681,0.656,5,-5.888,1,0.235,0.186,0,0.161,0.497,80.976,215373,2016,43,Ashanti
6960,0.623,0.85,8,-2.605,0,0.108,0.0276,3.47E-06,0.148,0.658,105.033,214905,2016,47,Pitbull
6961,0.424,0.609,0,-9.366,0,0.0443,0.00219,0.0557,0.14,0.358,190.045,190933,2016,13,Pete Tong
6962,0.731,0.445,5,-8.202,1,0.0533,0.071,0,0.0862,0.452,126.066,216240,2016,54,Matt Maeson
6963,0.621,0.851,7,-5.558,1,0.134,0.0202,1.45E-05,0.887,0.449,90.94,385413,2016,58,BeyoncÌ©
6964,0.752,0.484,6,-7.388,0,0.0306,0.106,0,0.104,0.686,117.984,238343,2016,42,Kita Alexander
6965,0.472,0.371,11,-9.872,1,0.0272,0.545,0.00807,0.199,0.187,129.984,191187,2016,10,Devon Baldwin
6966,0.825,0.635,0,-6.629,1,0.039,0.0337,0.0237,0.129,0.503,120.995,201412,2016,40,GoldFish
6967,0.772,0.256,7,-8.545,0,0.0481,0.491,0.00612,0.144,0.357,118.902,210240,2016,68,Bruno Major
6968,0.55,0.83,11,-4.431,1,0.0546,0.00821,0,0.118,0.502,133.945,245375,2016,0,Breathe Carolina
6969,0.822,0.6,11,-6.235,0,0.331,0.196,0,0.0835,0.281,142.923,173931,2016,44,Tim Legend
6970,0.634,0.269,10,-10.465,0,0.078,0.738,0,0.123,0.216,132.685,229773,2016,1,Rag'n'Bone Man
6971,0.369,0.422,0,-6.543,1,0.0347,0.802,1.31E-06,0.185,0.262,100.508,183920,2016,32,John Legend
6972,0.633,0.653,0,-10.374,1,0.241,0.0592,0.00393,0.0916,0.434,139.633,262834,2016,0,Sylvan Esso
6978,0.318,0.25,2,-9.116,1,0.0273,0.485,0.000212,0.105,0.157,94.693,317322,2016,18,Ta-ku
6979,0.537,0.865,8,-4.189,1,0.34,0.0115,0,0.0746,0.534,93.054,227285,2016,49,Jordan Fisher
6980,0.468,0.432,0,-10.382,1,0.1,0.0613,0,0.0533,0.393,101.097,137427,2016,59,Jordan Fisher
6981,0.29,0.308,5,-11.074,1,0.0442,0.938,0.0294,0.106,0.205,84.88,222820,2016,34,Hippo Campus
6982,0.334,0.523,0,-6.128,1,0.0331,0.0175,0.0101,0.422,0.118,120.541,235052,2016,30,Slushii
6983,0.586,0.581,1,-5.931,1,0.0312,0.138,0,0.615,0.453,75.479,206474,2016,27,Daniel Skye
6984,0.725,0.757,9,-5.684,0,0.0305,0.00873,3.03E-06,0.156,0.745,120.037,175987,2016,23,No Wyld
6985,0.68,0.721,7,-6.21,1,0.0355,0.00538,0.000216,0.0679,0.267,122,215447,2016,46,Otto Knows
6988,0.669,0.649,7,-3.661,1,0.0335,0.0859,6.51E-06,0.238,0.392,127.981,251019,2016,29,Tommie Sunshine
6989,0.584,0.86,6,-2.687,0,0.0467,0.118,4.35E-06,0.132,0.109,128.026,222348,2016,35,Tommie Sunshine
6991,0.749,0.747,6,-6.457,1,0.121,0.0938,1.17E-05,0.256,0.475,109.063,194960,2016,5,DVBBS
6992,0.593,0.683,0,-7.326,0,0.287,0.39,0.00984,0.42,0.173,90.021,188640,2016,43,MÌüme
6993,0.667,0.202,7,-10.238,0,0.043,0.644,0,0.254,0.239,68.035,223147,2016,38,Anne-Marie
6994,0.728,0.854,0,-3.86,0,0.0457,0.248,0.00188,0.149,0.62,121.995,202746,2016,67,Martin Solveig
6995,0.487,0.753,1,-4.815,1,0.093,0.377,0.00172,0.127,0.586,79.454,221281,2016,35,Rationale
6996,0.596,0.609,2,-5.638,0,0.0356,0.0157,2.78E-06,0.185,0.149,120.461,211717,2016,2,Calum Scott
6997,0.508,0.947,4,-4.202,1,0.0901,0.173,0.00936,0.353,0.734,115.969,168987,2016,0,The Rolling Stones
6998,0.371,0.981,9,-2.232,1,0.0737,2.54E-05,0.0209,0.819,0.45,161.988,200899,2016,0,Black Map
6999,0.692,0.617,0,-6.662,1,0.101,0.321,0,0.43,0.524,88.984,220560,2016,0,The Skins
7000,0.483,0.787,8,-5.244,1,0.102,0.112,0,0.257,0.58,122.058,191379,2016,67,Robin Schulz
7002,0.656,0.804,1,-5.275,1,0.0488,0.0765,0,0.0968,0.972,82.008,190171,2016,0,Dylan Gardner
7003,0.425,0.891,0,-5.199,1,0.266,0.0325,0.00114,0.312,0.124,107.056,197132,2016,2,Flume
7004,0.46,0.832,5,-5.369,0,0.045,0.000811,0.00022,0.0865,0.492,77.149,233766,2016,0,Unlike Pluto
7005,0.648,0.909,2,-3.13,1,0.0463,0.00469,9.35E-06,0.12,0.209,138.937,165867,2016,14,You Me At Six
7006,0.71,0.806,0,-6.405,1,0.043,0.53,0.0105,0.0671,0.877,160.019,251279,2016,2,Lizzy Land
7007,0.734,0.65,8,-5.825,1,0.0401,0.0807,1.17E-06,0.0749,0.382,119.986,182271,2016,39,Hot Shade
7008,0.606,0.906,3,-3.642,1,0.0405,0.00827,0.00142,0.0891,0.851,141.984,210176,2016,0,TeamMate
7024,0.524,0.619,5,-5.308,1,0.0406,0.0418,0,0.155,0.373,76.11,183963,2016,0,The Vamps
7035,0.48,0.419,4,-8.101,0,0.031,0.215,1.47E-05,0.184,0.15,125.905,214065,2016,1,Pur:Pur
7042,0.433,0.292,6,-7.685,1,0.0434,0.911,0.0172,0.1,0.0911,149.767,340009,2016,25,ONUKA
7043,0.806,0.405,1,-6.693,0,0.0603,0.559,0.448,0.0802,0.191,81.997,284649,2016,30,ONUKA
7045,0.714,0.182,4,-12.267,0,0.537,0.846,0.0656,0.102,0.155,116.993,279980,2016,38,ONUKA
7046,0.802,0.499,3,-5.268,1,0.0552,0.594,0.00876,0.251,0.468,119.981,180840,2016,0,Jamala
