danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year,popularity
0.797,0.398,9,-10.789,1,0.0664,0.288,0,0.104,0.75,113.204,1979,44
0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,1979,74
0.536,0.737,0,-7.36,1,0.0504,0.293,0.000115,0.306,0.857,176.717,1979,59
0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,1979,76
0.808,0.535,1,-12.521,1,0.0353,0.179,9.91E-05,0.158,0.848,114.031,1979,75
0.582,0.81,1,-7.024,0,0.0396,0.0338,1.68E-05,0.202,0.875,151.006,1979,19
0.638,0.356,0,-12.831,1,0.055,0.002,0.0218,0.172,0.271,145.996,1979,10
0.716,0.499,9,-15.457,1,0.0354,0.0235,0.449,0.86,0.42,116.974,1979,3
0.485,0.935,2,-7.005,1,0.0696,0.0113,3.89E-05,0.331,0.68,155.608,1980,57
0.365,0.924,4,-7.066,1,0.0488,0.0144,0.000254,0.423,0.632,135.811,1980,65
0.512,0.28,0,-12.748,1,0.0278,0.615,0.000354,0.24,0.374,131.246,1980,39
0.664,0.681,7,-7.458,1,0.0366,0.481,0.0232,0.225,0.604,97.501,1980,13
0.73,0.61,0,-13.418,1,0.0408,0.24,0,0.0969,0.779,106.512,1980,43
0.916,0.72,0,-8.548,1,0.1,0.36,0.00016,0.0958,0.76,103.312,1980,18
0.788,0.688,11,-6.912,1,0.0296,0.214,0.000472,0.0545,0.793,120.733,1980,58
0.457,0.785,6,-6.783,1,0.0383,0.548,0.000781,0.082,0.522,126.947,1980,61
0.677,0.722,2,-7.858,0,0.0258,0.107,0.00912,0.366,0.766,133.472,1980,49
0.764,0.626,0,-8.274,1,0.0288,0.457,6.35E-06,0.172,0.961,118.324,1980,61
0.68,0.678,1,-11.548,1,0.0754,0.103,0.00828,0.204,0.251,131.165,1980,71
0.751,0.703,9,-5.687,1,0.0287,0.368,0.00123,0.196,0.907,97.931,1980,66
0.653,0.651,0,-9.67,1,0.059,0.381,0.000165,0.0753,0.731,164.889,1980,59
0.78,0.869,9,-7.255,1,0.0517,0.0744,0.004,0.0621,0.957,157.902,1980,67
0.951,0.53,5,-6.594,0,0.178,0.115,0.179,0.17,0.699,109.979,1980,76
0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,1980,85
0.389,0.873,4,-4.768,0,0.0475,0.00532,0.0055,0.273,0.303,106.767,1980,74
0.741,0.58,4,-9.05,1,0.0304,0.117,3.31E-05,0.212,0.944,127.402,1980,70
0.443,0.643,0,-10.31,0,0.0513,0.117,0.00178,0.0447,0.538,132.41,1980,38
0.806,0.499,2,-9.524,1,0.0642,0.0451,0.000729,0.038,0.505,140.337,1980,13
0.788,0.54,9,-8.897,1,0.0512,0.0777,0.0419,0.287,0.835,147.836,1980,9
0.587,0.536,7,-11.248,1,0.0304,0.179,2.75E-05,0.305,0.59,117.498,1980,67
0.641,0.894,8,-7.41,1,0.0273,0.0857,0.009,0.157,0.972,109.823,1980,70
0.588,0.656,3,-6.373,1,0.0224,0.378,0.00227,0.042,0.746,79.701,1980,72
0.85,0.938,9,-6.889,0,0.0415,0.409,0.000346,0.0582,0.84,120.826,1981,66
0.597,0.313,2,-10.791,0,0.0265,0.669,6.23E-06,0.0734,0.357,94.987,1981,21
0.653,0.677,0,-12.244,1,0.0396,0.249,0,0.403,0.888,114.37,1981,73
0.501,0.5,0,-8.284,0,0.0378,0.462,0,0.262,0.623,144.435,1981,75
0.515,0.766,7,-12.768,1,0.0343,0.0249,0.00103,0.455,0.774,146.911,1981,68
0.668,0.678,9,-10.317,0,0.056,0.00293,0,0.265,0.657,120.029,1981,62
0.807,0.83,4,-4.04,1,0.0367,0.0444,0.000358,0.0842,0.954,128.501,1981,60
0.641,0.816,1,-3.963,0,0.0285,0.087,0,0.116,0.553,139.185,1981,45
0.7,0.614,11,-4.595,1,0.0261,0.215,1.74E-05,0.0703,0.924,105.953,1981,31
0.603,0.873,7,-3.649,1,0.0561,0.132,0.00194,0.111,0.591,149.614,1981,29
0.33,0.469,10,-9.286,0,0.0335,0.31,2.30E-06,0.0402,0.433,201.327,1981,71
0.357,0.653,9,-5.554,1,0.0654,0.0828,0,0.0844,0.522,176.647,1981,69
0.855,0.803,4,-5.849,0,0.0316,0.342,0.00732,0.0841,0.962,114.867,1981,59
0.839,0.633,4,-11.353,0,0.0445,0.0728,3.07E-05,0.31,0.839,123.816,1981,59
0.692,0.613,2,-10.735,1,0.0282,0.0407,0.0652,0.094,0.93,120.901,1981,62
0.625,0.753,3,-4.745,0,0.0291,0.168,0,0.474,0.639,122.979,1981,43
0.727,0.832,2,-5.851,1,0.05,0.164,0,0.105,0.822,131.703,1981,72
0.581,0.854,1,-8.485,0,0.0428,0.00197,0.0013,0.111,0.788,131.18,1981,68
0.528,0.921,2,-7.64,1,0.0524,0.0174,0.000186,0.0472,0.298,144.368,1981,52
0.535,0.745,2,-10.123,1,0.0335,0.127,0.0792,0.179,0.376,163.913,1981,18
0.551,0.628,2,-13.799,1,0.036,0.0336,0.000194,0.151,0.777,142.167,1981,62
0.869,0.648,11,-8.698,0,0.0633,0.121,2.17E-05,0.126,0.9,125.035,1981,74
0.371,0.917,4,-5.724,1,0.102,0.000367,0.422,0.49,0.477,133.553,1981,60
0.742,0.833,2,-6.463,1,0.115,0.079,0,0.384,0.816,113.375,1982,81
0.722,0.794,2,-11.009,1,0.0655,0.259,0,0.788,0.799,112.61,1982,23
0.572,0.837,5,-7.876,1,0.0367,0.0197,0,0.163,0.627,100.343,1982,48
0.786,0.517,0,-14.507,1,0.0445,0.034,0.546,0.0998,0.958,136.923,1982,49
0.842,0.697,10,-13.796,0,0.0654,0.161,0.000101,0.583,0.916,134.533,1982,64
0.784,0.453,5,-16.124,1,0.0506,0.163,0,0.45,0.927,110.704,1982,25
0.382,0.492,9,-14.892,1,0.046,0.0443,8.11E-05,0.283,0.722,173.975,1982,46
0.739,0.459,11,-14.42,0,0.0294,0.129,0.0194,0.0474,0.892,107.115,1982,66
0.709,0.329,11,-13.52,0,0.0347,0.138,0.000345,0.0756,0.873,86.568,1982,41
0.526,0.647,2,-15.241,1,0.0339,0.0546,0.00516,0.106,0.911,175.185,1982,39
0.546,0.231,4,-17.403,1,0.0342,0.258,0.449,0.0505,0.411,128.723,1982,38
0.413,0.58,0,-13.865,1,0.0352,0.348,1.87E-06,0.184,0.866,162.7,1982,34
0.881,0.546,7,-9.357,1,0.0407,0.0532,0.000149,0.0497,0.852,102.814,1982,0
0.61,0.835,7,-7.778,0,0.046,9.07E-05,0.063,0.0422,0.828,135.248,1982,48
0.8,0.712,1,-9.472,0,0.0419,0.291,0,0.145,0.667,123.211,1982,54
0.807,0.419,9,-8.189,1,0.0426,0.044,4.99E-06,0.0952,0.613,103.967,1982,75
0.812,0.724,9,-5.321,1,0.0355,0.0475,4.50E-05,0.109,0.969,125.437,1982,72
0.522,0.682,6,-10.183,1,0.0344,0.29,1.23E-05,0.339,0.529,111.902,1982,57
0.791,0.535,9,-13.261,0,0.0355,0.0749,1.96E-06,0.156,0.963,127.488,1982,58
0.552,0.903,6,-9.17,0,0.0716,0.00306,0.007,0.0632,0.79,101.672,1982,15
0.668,0.733,2,-5.445,1,0.0423,0.08,7.31E-05,0.105,0.428,79.044,1982,41
0.384,0.512,7,-13.035,0,0.0358,0.0213,0.000139,0.205,0.739,78.442,1982,72
0.671,0.712,2,-7.815,1,0.0476,0.429,0,0.103,0.462,113.805,1982,82
0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16E-06,0.299,0.685,127.568,1982,74
0.669,0.446,2,-11.125,1,0.0312,0.476,3.04E-06,0.153,0.587,81.558,1982,65
0.466,0.615,0,-9.102,1,0.0492,0.413,0,0.343,0.812,108.016,1982,27
0.744,0.376,4,-14.996,0,0.0366,0.0815,0,0.108,0.42,100.78,1982,65
0.825,0.759,7,-13.983,1,0.0769,0.249,0,0.348,0.769,112.611,1982,46
0.705,0.774,5,-9.659,0,0.0298,0.236,0.513,0.0375,0.564,98.141,1982,59
0.59,0.573,2,-15.225,0,0.0345,0.116,0.243,0.0418,0.914,108.771,1982,0
0.523,0.794,2,-9.696,1,0.0409,0.199,0.0978,0.0934,0.886,157.971,1982,44
0.513,0.838,11,-9.229,0,0.0349,0.0638,0.0591,0.0929,0.428,133.287,1982,54
0.475,0.429,4,-10.577,1,0.0367,0.311,0,0.376,0.34,108.034,1982,57
0.748,0.746,1,-9.721,1,0.111,0.281,3.31E-05,0.632,0.709,123.144,1982,54
0.62,0.936,7,-4.593,1,0.0308,0.0261,0,0.0679,0.763,97.527,1982,78
0.639,0.923,7,-5.708,1,0.032,0.0674,0,0.0879,0.761,97.874,1982,32
0.216,0.668,4,-12.937,0,0.0952,0.375,0.00318,0.296,0.355,174.442,1982,62
0.888,0.815,11,-4.909,0,0.0404,0.23,0.000424,0.127,0.961,127.273,1982,73
0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,1982,82
0.779,0.867,3,-3.704,0,0.0457,0.0491,7.98E-06,0.197,0.915,138.858,1982,79
0.917,0.588,10,-11.047,1,0.0607,0.195,0,0.0914,0.828,110.077,1983,70
0.424,0.222,9,-15.053,0,0.0391,0.646,0,0.148,0.0606,61.651,1983,69
0.615,0.51,0,-14.112,1,0.0355,0.0856,8.98E-05,0.238,0.453,114.48,1983,34
0.635,0.795,7,-5.313,1,0.0269,0.0514,3.08E-06,0.0751,0.628,115.23,1983,64
0.495,0.969,2,-4.994,1,0.0427,0.00399,2.55E-05,0.404,0.966,156.135,1983,57
0.673,0.526,2,-15.157,0,0.0527,0.0391,0.00313,0.0443,0.851,90.67,1983,47
0.611,0.681,7,-8.251,1,0.0376,0.124,6.55E-05,0.199,0.56,129.746,1983,44
0.578,0.213,0,-18.504,1,0.0277,0.0814,0,0.116,0.317,84.778,1983,53
0.692,0.711,0,-7.498,0,0.0317,0.227,0,0.12,0.875,125.135,1983,82
0.646,0.902,4,-5.997,1,0.0455,0.0662,0.0285,0.0621,0.936,118.721,1983,14
0.647,0.896,4,-5.949,1,0.0509,0.0709,0.0505,0.0614,0.953,118.729,1983,65
0.558,0.852,0,-5.226,1,0.0333,0.0364,0.00415,0.367,0.496,118.605,1983,57
0.619,0.703,10,-9.414,0,0.0525,0.00388,0.205,0.163,0.709,115.043,1983,57
0.527,0.889,6,-6.823,1,0.176,0.377,0.189,0.207,0.832,177.442,1983,81
0.779,0.87,5,-13.141,0,0.0574,0.00644,0.0107,0.0399,0.555,102.689,1983,65
0.668,0.73,10,-7.182,1,0.0366,0.225,0,0.188,0.894,92.049,1983,74
0.768,0.816,7,-6.66,0,0.0388,0.394,0,0.313,0.794,121.932,1983,50
0.752,0.733,1,-8.178,0,0.0385,0.0682,0,0.0891,0.703,118.789,1983,51
0.597,0.902,7,-4.246,0,0.0355,0.0899,0,0.65,0.96,130.674,1983,46
0.423,0.393,8,-10.008,1,0.0312,0.673,0,0.0917,0.343,126.362,1983,52
0.648,0.755,0,-7.901,1,0.03,0.0141,0.000249,0.225,0.607,126.341,1983,64
0.583,0.905,2,-6.132,1,0.0733,0.0984,0.00019,0.0593,0.646,173.982,1984,73
0.498,0.878,0,-6.944,1,0.0364,0.0168,0.00163,0.129,0.844,146.3,1984,44
0.706,0.322,5,-14.108,1,0.0467,0.528,2.37E-06,0.576,0.305,135.154,1984,68
0.782,0.874,2,-7.157,1,0.0474,0.141,0.0584,0.112,0.859,123.179,1984,60
0.561,0.407,8,-12.415,1,0.0321,0.57,7.49E-05,0.112,0.293,139.462,1984,38
0.627,0.802,0,-8.432,1,0.0348,0.197,0.784,0.404,0.867,126.283,1984,68
0.566,0.892,4,-4.698,1,0.0339,0.0153,0.000491,0.0873,0.711,138.562,1984,44
0.572,0.835,0,-6.219,1,0.0317,0.171,0.000376,0.0702,0.796,129.994,1984,79
0.471,0.562,9,-11.37,0,0.0288,0.557,0.00365,0.157,0.646,85.08,1984,43
0.398,0.952,4,-6.042,1,0.061,0.000373,7.75E-05,0.1,0.584,122.093,1984,76
0.527,0.942,1,-5.64,0,0.0366,0.0115,0,0.188,0.495,148.723,1984,78
0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.591,1984,75
0.574,0.96,9,-4.906,1,0.032,0.0457,0,0.121,0.978,117.486,1984,69
0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,1984,76
0.729,0.989,9,-4.613,0,0.049,0.0102,4.45E-05,0.443,0.84,126.47,1984,72
0.731,0.75,2,-10.457,1,0.0321,0.0862,0.000388,0.202,0.639,135.406,1984,61
0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.376,195.815,1984,63
0.489,0.483,9,-9.466,0,0.0275,0.42,0.0028,0.236,0.333,136.822,1984,75
0.618,0.764,0,-6.027,1,0.0562,0.186,0,0.12,0.876,81.366,1984,27
0.628,0.497,7,-8.24,0,0.0288,0.406,1.68E-06,0.209,0.485,172.606,1984,52
0.811,0.76,0,-6.685,1,0.0389,0.225,0,0.0527,0.913,117.14,1984,46
0.269,0.572,9,-7.361,0,0.0278,0.059,1.30E-06,0.123,0.364,69.83,1984,23
0.408,0.48,9,-11.017,1,0.0266,0.155,1.82E-05,0.0877,0.19,156.344,1984,74
0.508,0.834,2,-6.205,1,0.0386,0.0183,0,0.0732,0.774,139.131,1984,82
0.382,0.589,9,-7.315,0,0.0267,0.0465,0,0.122,0.335,140.059,1984,77
0.561,0.811,4,-6.157,1,0.0265,0.00515,3.60E-05,0.287,0.635,126.593,1984,67
0.773,0.656,3,-10.88,0,0.0381,0.202,0.00323,0.0697,0.971,119.754,1984,73
0.78,0.63,0,-12.677,1,0.0321,0.261,1.59E-05,0.055,0.981,136.719,1984,56
0.28,0.344,0,-12.577,1,0.0293,0.715,0.00642,0.133,0.232,171.143,1984,66
0.588,0.38,7,-11.879,0,0.0251,0.269,8.36E-06,0.0741,0.502,132.885,1984,61
0.477,0.471,6,-10.036,1,0.0277,0.193,1.76E-06,0.131,0.423,81.204,1984,79
0.431,0.683,8,-7.417,0,0.0293,0.0477,8.19E-06,0.213,0.506,114.877,1984,54
0.596,0.869,10,-11.97,1,0.037,0.0116,0.173,0.0678,0.944,109.902,1985,79
0.499,0.548,5,-8.192,1,0.0685,0.722,0,0.0482,0.964,184.795,1985,2
0.661,0.908,5,-4.897,1,0.039,0.052,0,0.0708,0.656,144.091,1985,29
0.608,0.604,5,-12.285,1,0.0433,0.169,0.000133,0.106,0.673,164.254,1985,59
0.525,0.477,4,-9.887,1,0.0352,0.00479,0.59,0.091,0.514,86.998,1985,1
0.317,0.603,0,-9.652,1,0.04,0.00174,0.796,0.196,0.224,141.205,1985,0
0.661,0.909,11,-2.705,1,0.0338,0.152,0.00274,0.383,0.681,123.149,1985,65
0.558,0.828,6,-10.69,0,0.0524,0.0427,0.0101,0.331,0.724,124.852,1985,49
0.638,0.8,7,-12.077,1,0.0572,0.372,0.00553,0.113,0.569,112.055,1985,82
0.51,0.931,0,-11.12,1,0.0423,0.185,1.36E-05,0.12,0.491,97.908,1985,51
0.623,0.739,7,-8.116,1,0.0244,0.338,1.88E-05,0.109,0.642,95.007,1985,66
0.298,0.704,7,-9.905,1,0.0366,0.188,0.000488,0.777,0.655,95.023,1985,56
0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,1985,84
0.56,0.543,7,-8.433,1,0.0288,0.233,0.000179,0.335,0.661,85.119,1985,46
0.513,0.676,9,-6.148,0,0.0309,0.301,0,0.0864,0.311,116.592,1985,64
0.554,0.851,6,-10.526,0,0.0334,0.006,0.0242,0.405,0.96,128.103,1985,19
0.522,0.85,7,-4.769,1,0.0361,0.132,0.0338,0.295,0.71,124.216,1985,66
0.568,0.925,2,-5.274,1,0.0402,0.00635,0.00495,0.315,0.752,118.45,1985,57
0.471,0.955,7,-5.219,1,0.121,0.00485,1.44E-06,0.162,0.35,139.266,1985,40
0.702,0.779,5,-12.267,1,0.0412,0.0561,0.0905,0.303,0.949,98.7,1986,9
0.569,0.402,0,-10.151,1,0.0433,0.438,0,0.134,0.696,144.635,1986,18
0.536,0.844,6,-6.918,0,0.058,0.0628,0.00084,0.0608,0.185,117.652,1986,76
0.616,0.714,0,-7.02,1,0.0385,0.00481,0,0.133,0.53,117.422,1986,61
0.474,0.583,1,-13.147,1,0.0271,0.218,0,0.521,0.624,96.144,1986,10
0.926,0.6,7,-12.485,1,0.0883,0.00684,0.00187,0.0901,0.97,127.247,1986,13
0.525,0.804,1,-7.575,1,0.0321,0.00367,0.285,0.0382,0.935,91.951,1986,60
0.699,0.407,5,-12.58,0,0.0548,0.0214,0.0694,0.0393,0.922,106.948,1986,52
0.663,0.425,11,-10.826,0,0.0297,0.08,0.107,0.0424,0.377,85.924,1986,44
0.56,0.857,9,-8.453,0,0.0324,0.00366,0.176,0.225,0.938,110.544,1986,54
0.688,0.711,7,-10.453,0,0.0832,0.788,2.64E-05,0.0683,0.935,152.277,1986,63
0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,1986,71
0.685,0.571,2,-11.623,1,0.0299,0.335,2.38E-06,0.214,0.869,121.737,1986,55
0.648,0.947,4,-6.617,0,0.0369,0.0114,0.0567,0.105,0.602,113.255,1986,60
0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,1986,75
0.759,0.578,6,-12.56,0,0.0468,0.00796,8.18E-05,0.0605,0.944,105.598,1986,70
0.529,0.768,7,-5.51,1,0.0566,0.00224,0.000685,0.297,0.769,127.316,1986,74
0.725,0.612,1,-10.706,0,0.0372,0.302,1.63E-05,0.0548,0.965,99.978,1986,67
0.663,0.903,7,-2.529,1,0.0294,0.0421,1.44E-05,0.131,0.774,122.206,1986,57
0.421,0.98,5,-2.201,1,0.0888,0.0727,0,0.459,0.509,139.362,1986,52
0.776,0.763,5,-8.124,1,0.0535,0.182,0.0065,0.077,0.82,128.433,1986,77
0.732,0.705,9,-9.271,1,0.0349,0.626,0.00068,0.0813,0.848,117.925,1986,66
0.791,0.677,5,-9.724,1,0.0356,0.776,0.00121,0.224,0.876,110.64,1986,65
0.669,0.76,8,-10.301,1,0.0344,0.138,0.0115,0.0876,0.591,133.7,1986,8
0.914,0.594,11,-12.478,0,0.0727,0.00709,0.00318,0.0832,0.972,127.226,1986,10
0.429,0.919,7,-7.379,1,0.0769,0.165,0.00237,0.0886,0.354,169.042,1987,40
0.591,0.732,0,-10.987,1,0.183,0.315,0.000117,0.28,0.781,127.617,1987,47
0.801,0.536,0,-14.399,1,0.0641,0.074,0.56,0.0597,0.984,138.888,1987,5
0.273,0.952,11,-8.762,1,0.0841,0.0169,0.0112,0.142,0.475,100.269,1987,79
0.643,0.801,6,-4.921,1,0.0228,0.0298,0,0.0719,0.534,95.988,1987,27
0.454,0.91,6,-7.766,1,0.0446,0.0852,0.0988,0.116,0.63,125.116,1987,83
0.75,0.723,7,-12.117,1,0.0485,0.0247,0.00414,0.0215,0.946,130.515,1987,15
0.442,0.599,5,-11.791,1,0.0372,0.401,0.000448,0.0653,0.726,180.463,1987,0
0.797,0.738,0,-13.87,1,0.0341,0.00254,0.132,0.0433,0.964,120.494,1987,15
0.532,0.532,10,-9.787,1,0.0295,0.139,0,0.0952,0.18,140.478,1987,49
0.801,0.723,10,-4.985,0,0.0689,0.0713,0.154,0.0675,0.883,109.03,1987,67
0.665,0.686,0,-5.849,1,0.0268,0.0518,0.000176,0.174,0.275,96.848,1987,61
0.68,0.967,4,-2.771,1,0.0664,0.0661,1.75E-06,0.0808,0.895,115.748,1987,57
0.501,0.784,0,-5.254,1,0.0699,0.0028,0.536,0.12,0.61,75.5,1987,52
0.628,0.855,9,-4.245,0,0.0356,0.026,2.94E-05,0.197,0.408,129.785,1987,47
0.712,0.167,1,-22.047,0,0.891,0.589,0,0.157,0.376,96.637,1987,47
0.759,0.937,7,-3.248,1,0.03,0.0441,0,0.0444,0.937,113.849,1987,60
0.323,0.196,8,-16.247,1,0.0327,0.767,0.000539,0.0948,0.354,174.656,1987,53
0.676,0.245,0,-14.27,1,0.0299,0.677,0,0.319,0.532,86.338,1987,52
0.538,0.432,2,-11.882,1,0.0295,0.000185,0.309,0.139,0.116,110.181,1987,25
0.619,0.602,0,-14.872,1,0.0276,0.0741,0.0268,0.339,0.863,147.663,1987,42
0.39,0.898,7,-4.089,1,0.045,0.207,6.64E-05,0.217,0.204,90.703,1987,6
0.631,0.363,5,-14.331,1,0.0336,0.632,4.64E-05,0.084,0.266,138.367,1987,54
0.69,0.54,4,-10.516,1,0.0317,0.218,0.00657,0.115,0.764,114.846,1987,29
0.439,0.837,9,-11.548,1,0.0336,0.0808,0.0024,0.115,0.511,151.994,1987,15
0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.814,1987,82
0.552,0.934,4,-4.039,1,0.0299,0.00448,0.0212,0.258,0.863,130.001,1987,55
0.568,0.316,0,-15.225,1,0.0336,0.648,0.000228,0.086,0.79,122.142,1987,5
0.697,0.665,6,-12.907,0,0.0412,0.0476,0.00665,0.0796,0.485,108.535,1987,21
0.703,0.517,5,-12.093,1,0.0254,0.0215,0,0.0953,0.689,110.52,1987,26
0.877,0.854,1,-4.523,1,0.147,0.0544,5.50E-05,0.144,0.54,114.472,1987,73
0.383,0.893,7,-8.638,1,0.037,0.026,0,0.0251,0.803,205.544,1987,69
0.538,0.864,0,-5.928,0,0.0451,0.243,0.00054,0.239,0.293,127.127,1987,41
0.711,0.875,5,-5.24,1,0.0336,0.129,0.00126,0.159,0.925,118.022,1987,46
0.887,0.48,11,-11.994,1,0.117,0.0094,3.58E-05,0.0662,0.607,95.846,1987,76
0.727,0.939,8,-11.855,1,0.0369,0.135,4.35E-05,0.151,0.916,113.33,1987,68
0.707,0.924,2,-11.844,1,0.0518,0.0417,0.000157,0.134,0.903,115.091,1987,50
0.765,0.486,7,-13.819,1,0.0469,0.0745,9.89E-06,0.282,0.856,87.054,1988,50
0.692,0.422,2,-10.533,1,0.0333,0.0811,0,0.0848,0.468,74.375,1988,72
0.769,0.826,7,-8.252,1,0.0624,0.267,0.0177,0.0638,0.762,95.862,1988,61
0.523,0.442,4,-14.121,1,0.0347,0.0189,0.000494,0.0784,0.277,81.083,1988,75
0.305,0.0826,4,-21.086,0,0.0389,0.855,0.78,0.109,0.0345,84.524,1988,55
0.666,0.883,0,-9.601,1,0.0484,0.0826,0.000563,0.114,0.521,148.06,1988,50
0.385,0.707,7,-11.839,1,0.0412,0.00224,0.377,0.0755,0.774,115.144,1988,58
0.712,0.308,11,-16.003,0,0.036,0.328,0,0.0835,0.5,94.123,1988,57
0.555,0.649,5,-13.349,1,0.0302,0.234,0.069,0.0554,0.596,101.744,1988,64
0.529,0.989,2,-4.5,1,0.042,0.00126,0.00148,0.0567,0.669,142.29,1988,53
0.6,0.869,0,-5.126,1,0.0302,0.00345,0.441,0.311,0.56,117.064,1988,52
0.611,0.883,9,-11.225,1,0.0539,0.0846,1.20E-06,0.192,0.604,117.928,1988,68
0.947,0.488,4,-15.672,1,0.131,0.0829,6.58E-05,0.0765,0.829,117.558,1989,4
0.617,0.435,5,-13.547,1,0.0256,0.178,0,0.0822,0.601,84.382,1989,66
0.783,0.502,7,-13.395,1,0.0325,0.0512,3.15E-06,0.156,0.962,114.02,1989,73
0.453,0.871,9,-12.004,1,0.0345,0.000451,0.298,0.43,0.748,170.011,1989,66
0.766,0.47,7,-13.501,1,0.0322,0.0424,3.81E-06,0.242,0.963,114.011,1989,59
0.708,0.681,1,-11.226,1,0.0422,0.0152,3.43E-05,0.0373,0.814,111.574,1989,49
0.649,0.618,9,-10.728,1,0.0265,0.596,1.46E-06,0.192,0.667,114.688,1989,70
0.651,0.596,2,-12.561,1,0.0271,0.67,1.27E-05,0.376,0.695,105.679,1989,54
0.431,0.485,0,-11.844,1,0.0279,0.0326,0.27,0.157,0.699,177.329,1989,55
0.474,0.977,7,-3.839,0,0.176,0.00111,0.00298,0.201,0.236,89.494,1989,77
0.754,0.366,8,-10.07,1,0.0312,0.273,9.04E-05,0.106,0.469,91.147,1989,72
0.664,0.788,2,-12.323,1,0.0294,0.0451,0.0416,0.117,0.869,124.51,1989,69
0.596,0.315,7,-15.003,1,0.0305,0.000897,0.00106,0.121,0.343,99.807,1989,68
0.487,0.884,5,-11.995,1,0.0425,0.000427,0.402,0.0954,0.569,135.533,1989,65
0.657,0.384,6,-12.046,0,0.0301,0.018,0.000798,0.299,0.595,116.435,1989,63
0.592,0.774,5,-12.187,1,0.0346,0.000285,0.336,0.0751,0.774,132.569,1989,58
0.66,0.412,4,-14.174,1,0.0337,0.00179,0.0295,0.0997,0.499,125.617,1989,57
0.706,0.652,2,-12.886,1,0.0379,0.000763,0.184,0.112,0.611,124.511,1989,51
0.715,0.817,5,-6.227,0,0.0532,0.0325,1.61E-06,0.851,0.871,133.858,1989,71
0.399,0.708,0,-10.541,0,0.0387,0.118,0,0.179,0.688,207.424,1989,56
0.543,0.284,5,-13.205,1,0.051,0.683,0,0.101,0.409,125.558,1989,61
0.208,0.793,0,-7.232,1,0.0513,0.0114,5.67E-05,0.354,0.708,174.472,1989,9
0.469,0.628,5,-8.204,1,0.0293,0.0255,0.00133,0.0472,0.354,79.999,1989,9
0.688,0.858,5,-6.496,0,0.0348,0.103,0.000118,0.147,0.697,92.253,1989,71
0.792,0.411,5,-12.384,0,0.033,0.786,0.00212,0.0499,0.41,101.976,1989,16
0.708,0.855,11,-6.301,0,0.0931,0.00548,0.0477,0.0447,0.656,131.955,1989,47
0.462,0.628,7,-5.659,1,0.0274,0.0534,0.00025,0.12,0.0981,140.049,1990,62
0.407,0.743,6,-9.338,1,0.0458,0.198,0,0.08,0.683,203.548,1990,45
0.474,0.971,5,-4.134,1,0.0595,0.00046,0,0.284,0.743,132.21,1990,60
0.718,0.912,11,-7.466,1,0.0903,0.00745,2.35E-05,0.3,0.735,103.009,1990,27
0.679,0.657,5,-9.897,1,0.0255,0.4,0,0.0497,0.546,97.8,1990,69
0.542,0.915,9,-9.637,1,0.0549,0.319,5.34E-05,0.171,0.92,159.81,1990,69
0.689,0.717,4,-6.936,0,0.0314,0.0588,1.00E-05,0.134,0.881,117.583,1990,39
0.801,0.327,7,-15.637,1,0.0613,0.414,0.259,0.578,0.636,102.167,1990,48
0.734,0.821,9,-11.586,0,0.0329,0.0208,0.000103,0.0932,0.981,129.771,1990,50
0.863,0.543,6,-13.497,1,0.13,0.0507,0,0.241,0.799,106.929,1990,59
0.533,0.761,7,-10.632,1,0.0298,0.013,0.829,0.207,0.917,122.777,1990,69
0.688,0.748,5,-9.39,0,0.0377,0.0801,0.00453,0.136,0.892,114.144,1990,64
0.61,0.819,8,-8.323,1,0.0666,0.00381,7.92E-06,0.285,0.454,100.057,1990,57
0.645,0.8,2,-9.954,1,0.054,0.0651,2.83E-05,0.0644,0.661,137.127,1990,45
0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,1990,73
0.272,0.146,5,-13.344,1,0.0339,0.77,0,0.129,0.133,114.135,1990,36
0.69,0.817,10,-10.137,0,0.0478,0.0109,0.00276,0.103,0.285,116.211,1990,51
0.848,0.666,0,-6.547,1,0.274,0.173,0.000699,0.129,0.744,96.662,1990,71
0.673,0.813,5,-10.966,1,0.0445,0.153,2.87E-05,0.0547,0.896,91.786,1990,15
0.501,0.889,4,-5.175,1,0.0364,0.000147,0.0114,0.217,0.257,133.519,1990,82
0.472,0.946,2,-4.591,1,0.145,0.0372,0,0.352,0.486,177.489,1990,67
