danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year,popularity
0.664,0.583,7,-8.354,1,0.0564,0.083,0.00461,0.119,0.244,74.99,2015,26
0.589,0.611,0,-5.881,0,0.0459,0.0151,0,0.0757,0.121,76.006,2015,63
0.642,0.511,9,-6.94,0,0.0382,0.411,4.03E-06,0.828,0.245,90.309,2015,34
0.424,0.792,2,-4.508,1,0.051,0.274,0,0.918,0.618,84.932,2015,41
0.453,0.524,11,-7.512,1,0.0316,0.277,0,0.944,0.567,80.282,2015,43
0.579,0.292,0,-9.232,1,0.0305,0.722,1.63E-06,0.108,0.145,122.363,2015,8
0.495,0.158,4,-8.981,1,0.0289,0.801,0,0.268,0.306,107.939,2015,67
0.752,0.827,9,-4.578,0,0.0353,0.352,0,0.0769,0.945,95.043,2015,40
0.582,0.565,5,-6.687,1,0.0485,0.0023,0,0.303,0.0535,79.995,2015,36
0.67,0.831,5,-5.614,0,0.227,0.0621,0,0.0555,0.673,94.963,2015,37
0.541,0.632,1,-6.61,0,0.045,0.142,0,0.111,0.263,94.078,2015,40
0.484,0.765,11,-7.367,1,0.0394,0.335,0.0388,0.106,0.225,160.156,2015,36
0.395,0.405,8,-7.683,1,0.0772,0.689,0,0.1,0.268,51.835,2015,7
0.74,0.605,5,-8.332,0,0.0528,0.0277,0.00226,0.331,0.341,134.842,2015,0
0.589,0.508,4,-6.82,1,0.0373,0.515,0,0.124,0.264,114.658,2015,0
0.63,0.474,5,-6.536,1,0.0541,0.414,0,0.278,0.362,95.024,2015,55
0.682,0.767,9,-4.628,0,0.102,0.106,0,0.163,0.722,113.842,2015,58
0.71,0.732,4,-5.266,0,0.0381,0.238,0,0.146,0.128,125.032,2015,2
0.403,0.3,2,-6.475,1,0.0427,0.894,0,0.154,0.234,162.874,2015,68
0.71,0.728,0,-6.74,1,0.0243,0.0215,2.75E-06,0.506,0.254,105.006,2015,53
0.432,0.656,5,-4.669,0,0.428,0.0488,0,0.256,0.66,199.232,2015,61
0.587,0.731,7,-5.632,1,0.0398,0.12,5.78E-06,0.132,0.539,110.936,2015,59
0.672,0.685,8,-5.595,0,0.0384,0.00751,0.000124,0.172,0.368,115.009,2015,50
0.695,0.638,11,-8.64,0,0.0395,0.0114,0.00532,0.111,0.446,119.986,2015,50
0.608,0.309,2,-11.039,0,0.031,0.734,0.00798,0.116,0.267,124.015,2015,33
0.572,0.58,2,-5.72,1,0.0327,0.0414,0,0.112,0.185,117.887,2015,32
0.572,0.58,2,-5.72,1,0.0327,0.0414,0,0.112,0.185,117.887,2015,32
0.47,0.623,0,-5.655,1,0.0302,0.392,0.000453,0.0992,0.298,77.861,2015,5
0.707,0.855,4,-4.657,1,0.0591,0.129,0,0.281,0.619,90.02,2015,0
0.327,0.491,11,-10.04,0,0.0365,0.471,0.000534,0.0927,0.198,140.243,2015,0
0.51,0.844,6,-5.458,0,0.0324,0.000399,0.000197,0.342,0.582,154.028,2015,0
0.714,0.701,0,-4.833,1,0.049,0.14,0,0.0689,0.665,119.999,2015,41
0.296,0.719,9,-4.113,0,0.0535,0.0974,0,0.852,0.206,172.091,2015,32
0.535,0.445,4,-9.155,1,0.0292,0.456,0.0677,0.112,0.136,146.099,2015,47
0.884,0.826,11,-3.672,0,0.0854,0.222,2.29E-06,0.0719,0.466,94.997,2015,8
0.49,0.848,9,-5.05,1,0.0645,0.00043,8.49E-06,0.0665,0.698,175.998,2015,38
0.675,0.794,11,-5.061,1,0.0286,0.0056,0.00212,0.0875,0.847,139.928,2015,0
0.535,0.207,10,-9.193,1,0.0416,0.974,0,0.12,0.532,110.272,2015,49
0.696,0.184,10,-11.427,1,0.0348,0.971,1.46E-05,0.116,0.516,102.006,2015,51
0.668,0.809,4,-4.467,0,0.0373,0.129,3.90E-06,0.139,0.392,82.871,2015,47
0.618,0.837,2,-4.438,1,0.042,0.0634,1.39E-05,0.14,0.48,141.964,2015,38
0.572,0.511,7,-8.258,1,0.0697,0.587,0.000352,0.189,0.231,124.969,2015,6
0.859,0.855,8,-4.597,1,0.104,0.0166,0,0.54,0.643,127.953,2015,0
0.762,0.87,6,-3.287,0,0.128,0.0788,0,0.137,0.753,132.049,2015,2
0.601,0.682,10,-5.905,1,0.0338,0.0856,0.00384,0.132,0.17,94.999,2015,61
0.567,0.525,0,-6.6,1,0.032,0.369,1.29E-06,0.063,0.365,137.934,2015,42
0.669,0.693,9,-6.407,0,0.0695,0.127,2.94E-06,0.174,0.398,100.946,2015,59
0.302,0.326,1,-10.127,1,0.029,0.749,0.00886,0.137,0.0394,68.995,2015,0
0.699,0.837,0,-3.264,1,0.0437,0.0388,2.24E-06,0.581,0.414,94.005,2015,48
0.365,0.403,2,-9.456,1,0.0296,0.5,1.02E-06,0.09,0.321,164.773,2015,44
0.581,0.578,5,-7.417,0,0.038,0.0215,6.39E-06,0.299,0.222,97.026,2015,44
0.683,0.899,2,-5.382,0,0.0286,0.102,0,0.0868,0.366,110.996,2015,40
0.49,0.743,0,-5.155,0,0.0409,0.255,7.21E-06,0.3,0.363,89.974,2015,79
0.387,0.66,3,-6.491,1,0.0434,0.274,5.97E-05,0.0861,0.289,146.04,2015,62
0.45,0.638,5,-5.795,1,0.0273,0.0172,0.432,0.141,0.292,96.988,2015,63
0.631,0.853,0,-5.925,1,0.0565,0.00951,0,0.0713,0.405,103.985,2015,50
0.552,0.894,11,-5.111,1,0.0487,0.0443,3.09E-05,0.187,0.466,105.995,2015,0
0.526,0.609,8,-5.904,1,0.0707,0.0184,1.19E-06,0.101,0.367,78.136,2015,0
0.367,0.56,2,-5.973,0,0.0432,0.149,0,0.185,0.151,115.386,2015,0
0.739,0.945,0,-4.769,1,0.0582,0.00495,0.885,0.292,0.424,128.004,2015,0
0.641,0.703,9,-10.434,1,0.0518,0.397,0.00546,0.104,0.722,129.118,2015,64
0.576,0.712,0,-5.279,0,0.0559,0.0266,0,0.305,0.353,89.978,2015,0
0.648,0.736,8,-7.948,1,0.0385,0.0444,0.000137,0.171,0.378,103.027,2015,69
0.528,0.729,10,-3.933,0,0.0323,0.0126,0,0.116,0.376,144.055,2015,56
0.589,0.651,6,-5.097,1,0.0306,0.0291,3.20E-06,0.111,0.166,90.011,2015,22
0.683,0.436,1,-9.504,0,0.0457,0.422,0,0.0803,0.273,81.064,2015,24
0.631,0.562,6,-6.805,0,0.0692,0.539,0.00033,0.114,0.362,143.952,2015,33
0.44,0.445,0,-8.679,0,0.0384,0.617,0,0.0936,0.181,78.028,2015,48
0.766,0.74,5,-4.706,0,0.092,0.0565,1.49E-05,0.287,0.744,115.071,2015,52
0.566,0.819,6,-5.246,0,0.0581,0.00203,0.00339,0.0941,0.525,112.91,2015,51
0.475,0.55,5,-6.422,1,0.0264,0.00969,0.000252,0.296,0.224,73.993,2015,0
0.628,0.737,7,-4.437,1,0.041,0.0625,0,0.0777,0.592,91.507,2015,67
0.465,0.539,8,-9.234,0,0.0333,0.531,0.104,0.118,0.295,144.905,2015,33
0.757,0.672,0,-6.524,0,0.0955,0.0186,0,0.158,0.382,111.996,2015,79
0.48,0.718,7,-5.461,1,0.0603,0.0485,0.000343,0.102,0.252,163.987,2015,71
0.568,0.534,9,-6.508,1,0.14,0.311,0,0.115,0.42,95.004,2015,3
0.56,0.592,9,-6.951,1,0.0544,0.455,0,0.297,0.564,112.684,2015,70
0.49,0.866,4,-4.737,0,0.0446,0.00117,3.06E-05,0.122,0.685,155.998,2015,35
0.616,0.974,11,-4.279,1,0.0655,0.0198,0.0188,0.788,0.477,94.004,2015,19
0.621,0.882,1,-3.796,0,0.0719,0.159,0,0.0686,0.62,139.956,2015,15
0.819,0.694,9,-4.766,0,0.0807,0.329,0,0.0757,0.735,139.91,2015,19
0.692,0.853,10,-3.44,0,0.0469,0.323,0,0.165,0.435,137.936,2015,24
0.819,0.651,6,-7.172,1,0.257,0.0175,0,0.0985,0.7,139.942,2015,24
0.394,0.0855,6,-16.386,1,0.0395,0.907,9.18E-06,0.101,0.263,131.61,2015,26
0.445,0.429,6,-10.262,1,0.0356,0.745,0.00218,0.121,0.146,119.919,2015,26
0.795,0.683,6,-5.695,0,0.138,0.276,0,0.0735,0.397,123.066,2015,61
0.796,0.821,6,-5.988,0,0.0377,0.154,0.0233,0.117,0.799,101.974,2015,62
0.605,0.627,4,-5.091,0,0.591,0.696,0,0.18,0.401,82.234,2015,55
0.906,0.651,11,-5.951,1,0.349,0.483,0,0.0998,0.462,128.075,2015,51
0.567,0.639,1,-6.231,1,0.459,0.351,0,0.0729,0.177,87.483,2015,50
0.819,0.528,11,-5.598,1,0.115,0.0969,0,0.135,0.466,129.98,2015,46
0.853,0.863,1,-3.474,0,0.111,0.163,0,0.112,0.36,120.006,2015,48
0.956,0.744,2,-4.135,1,0.294,0.215,0,0.0718,0.53,117.913,2015,46
0.68,0.796,9,-4.495,0,0.0716,0.0438,0,0.165,0.882,125.082,2015,45
0.647,0.821,9,-7.071,0,0.123,0.17,0.0172,0.105,0.249,122.944,2015,0
0.718,0.687,5,-6.193,0,0.0384,0.183,0.00858,0.0994,0.0634,117.028,2015,0
0.651,0.733,5,-8.803,0,0.0748,0.0444,0.0258,0.688,0.372,139.985,2015,0
0.487,0.438,0,-7.192,1,0.0555,0.739,0,0.237,0.241,74.646,2015,0
0.809,0.631,1,-6.906,0,0.111,0.246,0.000171,0.112,0.88,116.857,2015,0
0.636,0.725,4,-7.673,1,0.036,0.029,0.0196,0.1,0.547,114.06,2015,0
0.798,0.536,2,-6.526,1,0.0309,0.00148,0.0884,0.105,0.541,111.004,2015,0
0.638,0.924,7,-3.887,1,0.0359,0.00205,0.000173,0.149,0.529,111.995,2015,76
0.6,0.722,1,-7.474,0,0.0319,0.00799,0.00927,0.159,0.437,127.944,2015,0
0.588,0.894,3,-5.564,1,0.0403,0.000176,0.23,0.141,0.552,123.031,2015,53
0.714,0.884,11,-2.932,1,0.113,0.00983,0,0.439,0.584,145.074,2015,0
0.373,0.469,0,-7.282,1,0.0415,0.00591,0.00887,0.0656,0.22,150.74,2015,25
0.629,0.533,4,-9.028,1,0.259,0.49,0,0.0961,0.272,134.6,2015,36
0.704,0.802,8,-5.498,1,0.0278,0.0156,0.000234,0.107,0.28,112.973,2015,25
0.855,0.659,8,-6.456,1,0.0631,0.0269,0.267,0.0782,0.796,123.056,2015,0
0.605,0.581,2,-6.607,1,0.0296,0.00169,0.00423,0.0978,0.569,160.005,2015,26
0.52,0.658,0,-5.916,1,0.138,0.253,0,0.108,0.171,176.017,2015,45
0.225,0.0513,11,-20.045,0,0.0445,0.982,0.928,0.0968,0.0406,137.839,2015,17
0.598,0.792,11,-4.043,0,0.0478,0.121,0,0.158,0.732,97.479,2015,0
0.701,0.878,2,-4.12,1,0.0681,0.012,0,0.0473,0.889,113.994,2015,23
0.77,0.703,10,-4.297,0,0.183,0.248,0,0.11,0.872,99.987,2015,0
0.623,0.79,11,-4.31,1,0.0338,0.00235,0,0.118,0.636,120.013,2015,39
0.545,0.114,1,-12.939,1,0.0377,0.889,1.30E-06,0.0973,0.363,86.981,2015,59
0.557,0.707,6,-4.554,1,0.0334,0.0177,0.284,0.128,0.466,118.175,2015,1
0.651,0.682,1,-5.948,1,0.036,0.0244,0,0.0644,0.557,120.007,2015,15
0.51,0.921,7,-3.826,1,0.0463,0.00074,0,0.33,0.885,122.043,2015,0
0.652,0.662,4,-6.834,1,0.0264,0.128,0.000331,0.117,0.497,127.081,2015,0
0.602,0.815,5,-5.755,0,0.0713,0.0529,6.59E-05,0.0777,0.592,139.965,2015,17
0.752,0.725,10,-6.491,1,0.0825,0.551,3.44E-05,0.104,0.861,100.017,2015,39
0.376,0.564,9,-6.696,0,0.0884,0.669,0,0.139,0.286,79.36,2015,26
0.661,0.393,5,-8.199,1,0.0554,0.546,0.000131,0.11,0.165,83.851,2015,71
0.415,0.331,9,-9.541,1,0.0379,0.825,0,0.154,0.297,109.16,2015,34
0.608,0.767,11,-7.325,1,0.0496,0.073,2.41E-05,0.102,0.409,109.977,2015,45
0.562,0.574,4,-9.412,1,0.0393,0.823,0.401,0.0727,0.143,105.938,2015,10
0.777,0.474,2,-6.557,1,0.214,0.461,0,0.127,0.632,163.04,2015,38
0.506,0.827,10,-6.019,0,0.033,0.000237,0.814,0.132,0.551,120.021,2015,16
0.457,0.646,6,-7.381,1,0.0493,0.00248,0.304,0.121,0.224,178.082,2015,14
0.507,0.207,0,-10.215,1,0.0998,0.931,0,0.229,0.774,68.6,2015,4
0.566,0.482,3,-8.795,1,0.0433,0.762,0.000277,0.102,0.127,126.971,2015,5
0.731,0.818,1,-4.564,0,0.0638,0.0517,0,0.0743,0.812,120.993,2015,58
0.557,0.4,0,-8.16,1,0.0274,0.914,0.000897,0.107,0.348,100.205,2015,3
0.79,0.56,1,-4.848,1,0.0733,0.251,0,0.0799,0.27,134.029,2015,1
0.276,0.426,3,-9.578,1,0.0381,0.902,9.75E-06,0.175,0.547,175.109,2015,18
0.664,0.548,10,-9.632,0,0.108,0.601,0.00446,0.151,0.364,100.004,2015,14
0.439,0.742,8,-5.901,1,0.218,0.213,0,0.203,0.415,199.573,2015,0
0.682,0.602,4,-5.872,1,0.0726,0.144,0,0.156,0.879,151.053,2015,16
0.622,0.791,9,-5.01,0,0.0377,0.182,3.28E-06,0.245,0.647,99.979,2015,51
0.429,0.891,8,-4.744,1,0.0424,0.000104,0.156,0.313,0.473,175.065,2015,51
0.84,0.76,6,-8.05,0,0.0372,0.0607,0.422,0.0726,0.946,126.013,2015,47
0.63,0.774,8,-5.642,1,0.0419,0.00112,0.249,0.118,0.624,158.016,2015,43
0.633,0.53,11,-10.668,0,0.0759,0.0701,0.000259,0.151,0.214,170.009,2015,56
0.502,0.51,7,-7.288,0,0.0323,0.026,1.43E-06,0.108,0.289,105.178,2015,0
0.581,0.252,2,-11.649,1,0.0313,0.807,4.24E-05,0.106,0.462,76.175,2015,1
0.626,0.7,6,-9.902,0,0.0573,0.401,0.0825,0.0701,0.722,152.03,2015,17
0.814,0.401,4,-7.655,1,0.0879,0.619,0,0.366,0.662,99.971,2015,14
0.678,0.741,4,-4.297,0,0.0247,0.0248,0.000336,0.121,0.475,100.008,2015,27
0.675,0.799,3,-5.9,1,0.0788,0.23,0.00527,0.341,0.166,127.969,2015,0
0.616,0.506,9,-12.082,0,0.119,0.284,0.00169,0.0844,0.0547,167.985,2015,24
0.707,0.729,7,-4.101,1,0.109,0.017,7.70E-05,0.0578,0.404,126.02,2015,0
0.822,0.723,6,-5.319,1,0.0424,0.0197,0,0.0469,0.408,122.524,2015,35
0.644,0.816,0,-5.902,1,0.0355,0.00973,0.00622,0.116,0.472,118.033,2015,27
0.524,0.657,6,-6.109,1,0.0355,0.302,0.00054,0.106,0.39,82.963,2015,11
0.531,0.961,8,-5.614,1,0.0854,0.00968,0,0.27,0.132,124.969,2015,26
0.566,0.619,6,-3.919,1,0.0266,0.345,1.54E-06,0.121,0.175,77.96,2015,37
